"case_id","abbrev","signal_density","group_label"
51,"IF",3620142.85714,"alcohol"
51,"IPN",851428.571429,"alcohol"
51,"SNc",2168500,"alcohol"
51,"BAC",949666.666667,"alcohol"
51,"BST",4538445.8042,"alcohol"
51,"GPe",1482445.37815,"alcohol"
51,"GPi",2844761.19403,"alcohol"
51,"MSC",2741484.01826,"alcohol"
51,"TRS",4122675.32468,"alcohol"
51,"MA",1406250,"alcohol"
51,"SI",3167149.26829,"alcohol"
51,"LS",6011310.03382,"alcohol"
51,"SF",7431780,"alcohol"
51,"CP",5608635.9447,"alcohol"
51,"ACB",4275309.72866,"alcohol"
51,"FS",6524419.58042,"alcohol"
51,"OT",1247028.45188,"alcohol"
51,"AAA",2092387.93103,"alcohol"
51,"BA",1534000,"alcohol"
51,"CEA",6349920.15968,"alcohol"
51,"IA",4317012.98701,"alcohol"
51,"MEA",4669277.97203,"alcohol"
51,"HIP",3950019.44078,"alcohol"
51,"RHP",2625589.82195,"alcohol"
51,"ACA",4937415.02683,"alcohol"
51,"AI",4180488.19421,"alcohol"
51,"AUD",4430035.47777,"alcohol"
51,"ECT",3926062.70627,"alcohol"
51,"FRP",1927413.40782,"alcohol"
51,"GU",5067684.61538,"alcohol"
51,"ILA",3831421.72524,"alcohol"
51,"MO",4266217.41453,"alcohol"
51,"ORB",3761609.92908,"alcohol"
51,"PERI",5117897.11191,"alcohol"
51,"PL",3415272.54306,"alcohol"
51,"PTLp",3798668.72428,"alcohol"
51,"RSP",2530867.58733,"alcohol"
51,"SS",5358352.72267,"alcohol"
51,"TEa",3512307.42049,"alcohol"
51,"VIS",4009206.11885,"alcohol"
51,"VISC",4834659.39394,"alcohol"
51,"AOB",2282352.94118,"alcohol"
51,"AON",1321738.20755,"alcohol"
51,"COA",2837654.58207,"alcohol"
51,"DP",4188183.09859,"alcohol"
51,"MOB",4258750,"alcohol"
51,"NLOT",1968514.28571,"alcohol"
51,"PAA",2889014.65201,"alcohol"
51,"PIR",2865669.17141,"alcohol"
51,"TR",2530441.81034,"alcohol"
51,"TT",3345676.8559,"alcohol"
51,"BLAa",4540372.01365,"alcohol"
51,"BLAp",3123189.00344,"alcohol"
51,"BLAv",3601317.30769,"alcohol"
51,"BMA",3761342.16336,"alcohol"
51,"CLA",8892823.52941,"alcohol"
51,"EPd",6593771.16402,"alcohol"
51,"EPv",3607059.1133,"alcohol"
51,"LA",7553065.38462,"alcohol"
51,"PA",3470639.09774,"alcohol"
52,"ACVII",4337500,"cue"
52,"GRN",968200,"cue"
52,"IRN",636690.47619,"cue"
52,"MARN",4045265.625,"cue"
52,"PARN",898929.411765,"cue"
52,"VI",596500,"cue"
52,"VII",2749942.10526,"cue"
52,"VNC",5522191.48936,"cue"
52,"CN",4837404.41176,"cue"
52,"NTB",14213676.4706,"cue"
52,"B",4806846.15385,"cue"
52,"DTN",2366379.31034,"cue"
52,"PCG",6908730.23256,"cue"
52,"PG",21618967.7419,"cue"
52,"PRNc",10727298.2293,"cue"
52,"SG",641500,"cue"
52,"SUT",14311129.0323,"cue"
52,"TRN",19435528.5171,"cue"
52,"V",13851712.3288,"cue"
52,"CS",15912408,"cue"
52,"LC",3484833.33333,"cue"
52,"LDT",8939642.85714,"cue"
52,"NI",19109234.0426,"cue"
52,"PRNr",11890860.7595,"cue"
52,"SLC",11920111.1111,"cue"
52,"SLD",11990620.6897,"cue"
52,"NLL",3522647.05882,"cue"
52,"PB",8240785.71429,"cue"
52,"PSV",8975535.87444,"cue"
52,"SOC",8188181.25,"cue"
52,"LHA",10177493.1605,"cue"
52,"LPO",7062861.99095,"cue"
52,"PST",16628333.3333,"cue"
52,"PSTN",25727318.1818,"cue"
52,"RCH",1705072.16495,"cue"
52,"STN",19079257.5758,"cue"
52,"TU",1909804.7619,"cue"
52,"ZI",20345860.735,"cue"
52,"AHN",5461477.90055,"cue"
52,"MBO",6844224.5509,"cue"
52,"MPN",1025795.45455,"cue"
52,"PH",23885026.8657,"cue"
52,"PMv",4705390.2439,"cue"
52,"PVHd",16465000,"cue"
52,"VMH",613404.878049,"cue"
52,"ADP",6915733.33333,"cue"
52,"AVP",1320172.41379,"cue"
52,"AVPV",468807.692308,"cue"
52,"DMH",8182511.96172,"cue"
52,"MEPO",3058265.625,"cue"
52,"MPO",2366087.07865,"cue"
52,"PD",5312500,"cue"
52,"PS",6672615.38462,"cue"
52,"PVp",1750769.23077,"cue"
52,"PVpo",1270000,"cue"
52,"SBPV",1405316.66667,"cue"
52,"SFO",401000,"cue"
52,"VLPO",1672727.27273,"cue"
52,"ARH",504443.298969,"cue"
52,"PVH",8708573.91304,"cue"
52,"PVa",683500,"cue"
52,"PVi",648190.47619,"cue"
52,"SO",12500857.1429,"cue"
52,"ATN",11304114.8825,"cue"
52,"EPI",5678935.64356,"cue"
52,"GENv",20013234.1772,"cue"
52,"ILM",8680341.70854,"cue"
52,"LAT",10233530.1624,"cue"
52,"MED",8216044.11765,"cue"
52,"MTN",18291025.5474,"cue"
52,"RT",7176919.13215,"cue"
52,"GENd",7100747.66355,"cue"
52,"PP",8149066.66667,"cue"
52,"SPA",10343521.7391,"cue"
52,"SPF",13020406.5041,"cue"
52,"VENT",12052507.6253,"cue"
52,"CUN",10762991.3793,"cue"
52,"EW",37164250,"cue"
52,"III",21803307.6923,"cue"
52,"IV",33135000,"cue"
52,"LT",18317500,"cue"
52,"MRN",12844778.7798,"cue"
52,"ND",28127454.5455,"cue"
52,"PRC",32423531.25,"cue"
52,"APN",19637670.6444,"cue"
52,"MPT",24693204.5455,"cue"
52,"NOT",14443606.0606,"cue"
52,"NPC",26747285.7143,"cue"
52,"OP",10081100,"cue"
52,"PPT",22701960,"cue"
52,"RN",11331422.1311,"cue"
52,"RR",10541911.2426,"cue"
52,"SCdg",13214695.7404,"cue"
52,"SCdw",7653061.64384,"cue"
52,"SCig",16518939.3648,"cue"
52,"SCiw",15550278.2503,"cue"
52,"SNr",7733857.85953,"cue"
52,"VTA",12513537.3665,"cue"
52,"VTN",1966583.33333,"cue"
52,"IC",24480479.3713,"cue"
52,"MEV",9995461.53846,"cue"
52,"NB",7634637.93103,"cue"
52,"PBG",1498466.66667,"cue"
52,"SAG",7581195.12195,"cue"
52,"SCop",20680329.5019,"cue"
52,"SCsg",8674683.12102,"cue"
52,"PPN",8254469.69697,"cue"
52,"CLI",13489531.25,"cue"
52,"DR",15110240.7407,"cue"
52,"IF",45705285.7143,"cue"
52,"IPN",14132407.4074,"cue"
52,"SNc",10200481.4815,"cue"
52,"BAC",17443750,"cue"
52,"BST",12644841.8675,"cue"
52,"GPe",7235838.61237,"cue"
52,"GPi",12157372.549,"cue"
52,"MSC",7312420.42042,"cue"
52,"TRS",10873968.0851,"cue"
52,"MA",6935156.02837,"cue"
52,"SI",10973638.2079,"cue"
52,"LS",26698283.9806,"cue"
52,"SF",22916475.8065,"cue"
52,"CP",20945437.8552,"cue"
52,"ACB",19450176.9663,"cue"
52,"FS",16157298.7013,"cue"
52,"OT",10511486.166,"cue"
52,"AAA",11664501.9763,"cue"
52,"BA",11760259.2593,"cue"
52,"CEA",14427000,"cue"
52,"IA",15259105.8824,"cue"
52,"MEA",11992385.7143,"cue"
52,"HIP",12221874.4872,"cue"
52,"RHP",8104582.46169,"cue"
52,"ACA",12377604.7447,"cue"
52,"AI",13444572.7648,"cue"
52,"AUD",14458006.7822,"cue"
52,"ECT",13847619.7564,"cue"
52,"FRP",6486441.86047,"cue"
52,"GU",14921972.2955,"cue"
52,"ILA",14425229.2818,"cue"
52,"MO",11823925.1604,"cue"
52,"ORB",12183097.1098,"cue"
52,"PERI",14495280.8989,"cue"
52,"PL",10173195.1872,"cue"
52,"PTLp",17656055.0373,"cue"
52,"RSP",10789301.6838,"cue"
52,"SS",16415523.3573,"cue"
52,"TEa",9837816.38225,"cue"
52,"VIS",15337175.8261,"cue"
52,"VISC",15547484.4358,"cue"
52,"AOB",9870700,"cue"
52,"AON",16334504.6512,"cue"
52,"COA",7042459.41124,"cue"
52,"DP",10184484.2105,"cue"
52,"MOB",42329259.7403,"cue"
52,"NLOT",10680493.3333,"cue"
52,"PAA",6174560.89744,"cue"
52,"PIR",10972436.7652,"cue"
52,"TR",8916810.59063,"cue"
52,"TT",13526466.9739,"cue"
52,"BLAa",12111356.1254,"cue"
52,"BLAp",11931038.7097,"cue"
52,"BLAv",9329772.72727,"cue"
52,"BMA",11512423.5537,"cue"
52,"CLA",22128561.1814,"cue"
52,"EPd",18601348.538,"cue"
52,"EPv",18810066.6667,"cue"
52,"LA",28325846.9751,"cue"
52,"PA",10258613.9241,"cue"
53,"ACVII",9605500,"alcohol"
53,"GRN",244296,"alcohol"
53,"IRN",181400,"alcohol"
53,"MARN",679046.511628,"alcohol"
53,"PARN",154689.655172,"alcohol"
53,"VI",338800,"alcohol"
53,"VII",933390.697674,"alcohol"
53,"VNC",580794.871795,"alcohol"
53,"CN",2521468.42105,"alcohol"
53,"NTB",2208828.57143,"alcohol"
53,"B",4404600,"alcohol"
53,"DTN",4332781.25,"alcohol"
53,"PCG",3332726.14108,"alcohol"
53,"PG",16105263.3136,"alcohol"
53,"PRNc",6834140.08097,"alcohol"
53,"SG",1075200,"alcohol"
53,"SUT",6144916.66667,"alcohol"
53,"TRN",15370640.3509,"alcohol"
53,"V",4055964.49704,"alcohol"
53,"CS",3781200.7722,"alcohol"
53,"LC",1175000,"alcohol"
53,"LDT",11011093.0233,"alcohol"
53,"NI",6552245.28302,"alcohol"
53,"PRNr",4970666.99029,"alcohol"
53,"SLC",8793454.54545,"alcohol"
53,"SLD",9615482.75862,"alcohol"
53,"NLL",3301214.28571,"alcohol"
53,"PB",6629529.7619,"alcohol"
53,"PSV",5469732.79352,"alcohol"
53,"SOC",3031473.68421,"alcohol"
53,"LHA",7442814.08451,"alcohol"
53,"LPO",4538437.35763,"alcohol"
53,"PST",10542000,"alcohol"
53,"PSTN",8967952.38095,"alcohol"
53,"RCH",197387.755102,"alcohol"
53,"STN",2723934.42623,"alcohol"
53,"TU",1862541.46341,"alcohol"
53,"ZI",10784130.6043,"alcohol"
53,"AHN",2949988.47262,"alcohol"
53,"MBO",2003965.51724,"alcohol"
53,"MPN",511235.955056,"alcohol"
53,"PH",10016364.5485,"alcohol"
53,"PMv",1906837.2093,"alcohol"
53,"PVHd",7548772.72727,"alcohol"
53,"VMH",461221.052632,"alcohol"
53,"ADP",5189800,"alcohol"
53,"AVP",1653080,"alcohol"
53,"AVPV",290740.740741,"alcohol"
53,"DMH",5928898.05825,"alcohol"
53,"MEPO",2455215.38462,"alcohol"
53,"MPO",1709522.66667,"alcohol"
53,"PD",1829000,"alcohol"
53,"PS",5778636.36364,"alcohol"
53,"PVp",108140.350877,"alcohol"
53,"PVpo",661388.888889,"alcohol"
53,"SBPV",1420369.23077,"alcohol"
53,"SFO",92600,"alcohol"
53,"VLPO",1103000,"alcohol"
53,"ARH",122888.888889,"alcohol"
53,"PVH",2093756.30252,"alcohol"
53,"PVa",608333.333333,"alcohol"
53,"PVi",663952.380952,"alcohol"
53,"SO",1518600,"alcohol"
53,"ATN",5410128.0654,"alcohol"
53,"EPI",2644396.90722,"alcohol"
53,"GENv",14458207.7922,"alcohol"
53,"ILM",8026204.13437,"alcohol"
53,"LAT",3632465.3706,"alcohol"
53,"MED",5341707.56303,"alcohol"
53,"MTN",16442436,"alcohol"
53,"RT",3937993.72385,"alcohol"
53,"GENd",2387917.70574,"alcohol"
53,"PP",6412187.5,"alcohol"
53,"SPA",7026238.09524,"alcohol"
53,"SPF",9317722.68908,"alcohol"
53,"VENT",8703246.24625,"alcohol"
53,"CUN",5827033.89831,"alcohol"
53,"EW",29448181.8182,"alcohol"
53,"III",15997333.3333,"alcohol"
53,"IV",22267500,"alcohol"
53,"LT",5681500,"alcohol"
53,"MRN",9641926.20321,"alcohol"
53,"ND",33707000,"alcohol"
53,"PRC",14283354.8387,"alcohol"
53,"APN",9244800.9828,"alcohol"
53,"MPT",16290181.8182,"alcohol"
53,"NOT",14733805.5556,"alcohol"
53,"NPC",15849227.2727,"alcohol"
53,"OP",9794035.71429,"alcohol"
53,"PPT",14903541.6667,"alcohol"
53,"RN",9793987.39496,"alcohol"
53,"RR",6913938.54749,"alcohol"
53,"SCdg",15358629.5503,"alcohol"
53,"SCdw",10157952.381,"alcohol"
53,"SCig",16931187.4356,"alcohol"
53,"SCiw",18300076.3158,"alcohol"
53,"SNr",2383499.2224,"alcohol"
53,"VTA",3606592.85714,"alcohol"
53,"VTN",2935250,"alcohol"
53,"IC",7533089.03695,"alcohol"
53,"MEV",7286230.76923,"alcohol"
53,"NB",3751460,"alcohol"
53,"PBG",2727363.63636,"alcohol"
53,"SAG",5137583.33333,"alcohol"
53,"SCop",18957522.6337,"alcohol"
53,"SCsg",6744116.27907,"alcohol"
53,"PPN",6558597.8836,"alcohol"
53,"CLI",7203344.82759,"alcohol"
53,"DR",11051312.5,"alcohol"
53,"IF",13904750,"alcohol"
53,"IPN",4180669.42149,"alcohol"
53,"SNc",4513134.14634,"alcohol"
53,"BAC",5038000,"alcohol"
53,"BST",5652670.80745,"alcohol"
53,"GPe",3793328.90855,"alcohol"
53,"GPi",3471428.57143,"alcohol"
53,"MSC",4736492.40122,"alcohol"
53,"TRS",9644824.17582,"alcohol"
53,"MA",2994970.37037,"alcohol"
53,"SI",5670363.93714,"alcohol"
53,"LS",13944986.5659,"alcohol"
53,"SF",13945445.3782,"alcohol"
53,"CP",10146480.3666,"alcohol"
53,"ACB",10441346.6742,"alcohol"
53,"FS",13061389.2216,"alcohol"
53,"OT",2437265.90331,"alcohol"
53,"AAA",5528627.45098,"alcohol"
53,"BA",7753655.17241,"alcohol"
53,"CEA",7310323.91714,"alcohol"
53,"IA",12149386.3636,"alcohol"
53,"MEA",9364702.2293,"alcohol"
53,"HIP",7486800.84746,"alcohol"
53,"RHP",5326775.54439,"alcohol"
53,"ACA",11667114.5946,"alcohol"
53,"AI",11790006.5156,"alcohol"
53,"AUD",13057885.7262,"alcohol"
53,"ECT",9706168.83117,"alcohol"
53,"FRP",4965424.06877,"alcohol"
53,"GU",16397822.695,"alcohol"
53,"ILA",9291537.87879,"alcohol"
53,"MO",11064632.8017,"alcohol"
53,"ORB",12800827.9352,"alcohol"
53,"PERI",6795712.17105,"alcohol"
53,"PL",10212205.7613,"alcohol"
53,"PTLp",13902597.0009,"alcohol"
53,"RSP",8251081.27453,"alcohol"
53,"SS",17891767.3289,"alcohol"
53,"TEa",9799574.58564,"alcohol"
53,"VIS",17454162.4762,"alcohol"
53,"VISC",13125769.7674,"alcohol"
53,"AOB",716421.052632,"alcohol"
53,"AON",8470912.97209,"alcohol"
53,"COA",4844531.89493,"alcohol"
53,"DP",7475702.9703,"alcohol"
53,"MOB",3698146.0177,"alcohol"
53,"NLOT",5349378.37838,"alcohol"
53,"PAA",3193756.86275,"alcohol"
53,"PIR",9419901.50009,"alcohol"
53,"TR",4778028.63436,"alcohol"
53,"TT",7599099.40653,"alcohol"
53,"BLAa",8849464.91228,"alcohol"
53,"BLAp",10914360.9272,"alcohol"
53,"BLAv",6078339.62264,"alcohol"
53,"BMA",9765733.75262,"alcohol"
53,"CLA",20118300.4292,"alcohol"
53,"EPd",10507865.0386,"alcohol"
53,"EPv",13594141.4634,"alcohol"
53,"LA",5305988.67925,"alcohol"
53,"PA",10335158.9404,"alcohol"
54,"ACVII",10494500,"cue"
54,"GRN",8004456.92884,"cue"
54,"IRN",5313021.16402,"cue"
54,"MARN",4200458.82353,"cue"
54,"PARN",6167514.92537,"cue"
54,"VI",18743800,"cue"
54,"VII",3443578.94737,"cue"
54,"VNC",2877213.27014,"cue"
54,"CN",3207949.74874,"cue"
54,"NTB",8963172.41379,"cue"
54,"B",18057666.6667,"cue"
54,"DTN",7578100,"cue"
54,"PCG",13438114.8325,"cue"
54,"PG",47831070.4225,"cue"
54,"PRNc",17055890.4494,"cue"
54,"SG",8563500,"cue"
54,"SUT",31809822.5806,"cue"
54,"TRN",28464009.009,"cue"
54,"V",12882980.2632,"cue"
54,"CS",8709327.65957,"cue"
54,"LC",16458833.3333,"cue"
54,"LDT",21338461.5385,"cue"
54,"NI",9331400,"cue"
54,"PRNr",11668994.6467,"cue"
54,"SLC",23524400,"cue"
54,"SLD",23940785.7143,"cue"
54,"NLL",3287783.13253,"cue"
54,"PB",18073729.4833,"cue"
54,"PSV",10306540.2299,"cue"
54,"SOC",7270538.96104,"cue"
54,"LHA",14118716.9391,"cue"
54,"LPO",12870177.8846,"cue"
54,"PST",15998250,"cue"
54,"PSTN",14682550,"cue"
54,"RCH",5408433.96226,"cue"
54,"STN",4894183.33333,"cue"
54,"TU",4874576.08696,"cue"
54,"ZI",18636916.1793,"cue"
54,"AHN",16366898.8439,"cue"
54,"MBO",2596092.94872,"cue"
54,"MPN",11087000,"cue"
54,"PH",19429400.6849,"cue"
54,"PMv",4673666.66667,"cue"
54,"PVHd",19387555.5556,"cue"
54,"VMH",3534441.62437,"cue"
54,"ADP",15140571.4286,"cue"
54,"AVP",6094769.23077,"cue"
54,"AVPV",7748518.51852,"cue"
54,"DMH",16501924.7312,"cue"
54,"MEPO",5805972.60274,"cue"
54,"MPO",9255242.25352,"cue"
54,"PD",23781000,"cue"
54,"PS",14640153.8462,"cue"
54,"PVp",776448.275862,"cue"
54,"PVpo",10628083.3333,"cue"
54,"SBPV",15692419.3548,"cue"
54,"SFO",664250,"cue"
54,"VLPO",3695333.33333,"cue"
54,"ARH",387021.505376,"cue"
54,"PVH",10597193.8776,"cue"
54,"PVa",9517666.66667,"cue"
54,"PVi",3412909.09091,"cue"
54,"SO",9630185.18519,"cue"
54,"ATN",13193790.2375,"cue"
54,"EPI",4940799.01961,"cue"
54,"GENv",35012567.7419,"cue"
54,"ILM",16558195.1807,"cue"
54,"LAT",10554522.316,"cue"
54,"MED",12444629.3375,"cue"
54,"MTN",37701696.9697,"cue"
54,"RT",5432009.74659,"cue"
54,"GENd",8527212.04819,"cue"
54,"PP",11426400,"cue"
54,"SPA",26123476.1905,"cue"
54,"SPF",20919794.6429,"cue"
54,"VENT",16840287.7802,"cue"
54,"CUN",10185292.0354,"cue"
54,"EW",55897153.8462,"cue"
54,"III",30752538.4615,"cue"
54,"IV",47611000,"cue"
54,"LT",10437666.6667,"cue"
54,"MRN",17930947.1047,"cue"
54,"ND",38424500,"cue"
54,"PRC",46687166.6667,"cue"
54,"APN",19234956.3107,"cue"
54,"MPT",40492681.8182,"cue"
54,"NOT",25020818.1818,"cue"
54,"NPC",36010447.0588,"cue"
54,"OP",30482733.3333,"cue"
54,"PPT",35712291.6667,"cue"
54,"RN",18913907.2581,"cue"
54,"RR",13036124.2604,"cue"
54,"SCdg",23260238.806,"cue"
54,"SCdw",15852926.8293,"cue"
54,"SCig",29694096.875,"cue"
54,"SCiw",29197547.2441,"cue"
54,"SNr",3719472.58065,"cue"
54,"VTA",8022816.84982,"cue"
54,"VTN",9575750,"cue"
54,"IC",17769587.8261,"cue"
54,"MEV",31366363.6364,"cue"
54,"NB",7908627.45098,"cue"
54,"PBG",1479032.25806,"cue"
54,"SAG",7718444.44444,"cue"
54,"SCop",30321879.3103,"cue"
54,"SCsg",11902218.9922,"cue"
54,"PPN",15050078.2123,"cue"
54,"CLI",9200241.37931,"cue"
54,"DR",26034862.7451,"cue"
54,"IF",24368214.2857,"cue"
54,"IPN",4167283.01887,"cue"
54,"SNc",6904582.27848,"cue"
54,"BAC",8403666.66667,"cue"
54,"BST",17842459.9018,"cue"
54,"GPe",8932687.29642,"cue"
54,"GPi",5719243.58974,"cue"
54,"MSC",8095280.58511,"cue"
54,"TRS",5917888.88889,"cue"
54,"MA",6994976.19048,"cue"
54,"SI",9768126.82091,"cue"
54,"LS",19226404.8213,"cue"
54,"SF",14510084.0336,"cue"
54,"CP",14592202.6163,"cue"
54,"ACB",20197725.5788,"cue"
54,"FS",15865941.9355,"cue"
54,"OT",7830515.4707,"cue"
54,"AAA",15699866.6667,"cue"
54,"BA",22240678.5714,"cue"
54,"CEA",18498777.1203,"cue"
54,"IA",22171494.1176,"cue"
54,"MEA",19181045.0886,"cue"
54,"HIP",10930887.5726,"cue"
54,"RHP",12134870.8798,"cue"
54,"ACA",15195196.468,"cue"
54,"AI",16991970.1208,"cue"
54,"AUD",20923544.5144,"cue"
54,"ECT",19354586.0656,"cue"
54,"FRP",10415769.2308,"cue"
54,"GU",17275768.7688,"cue"
54,"ILA",13768633.9523,"cue"
54,"MO",16071748.1283,"cue"
54,"ORB",17822651.7783,"cue"
54,"PERI",18215709.6774,"cue"
54,"PL",13160099.1667,"cue"
54,"PTLp",22281657.754,"cue"
54,"RSP",13644509.8134,"cue"
54,"SS",21971320.578,"cue"
54,"TEa",14247170.7317,"cue"
54,"VIS",23874419.7289,"cue"
54,"VISC",17744337.2881,"cue"
54,"AOB",9188882.35294,"cue"
54,"AON",19163150,"cue"
54,"COA",12943519.1939,"cue"
54,"DP",13520372.7273,"cue"
54,"MOB",15927000,"cue"
54,"NLOT",15001755.5556,"cue"
54,"PAA",9868447.27273,"cue"
54,"PIR",16067294.8932,"cue"
54,"TR",12185436.8071,"cue"
54,"TT",16459047.7002,"cue"
54,"BLAa",16414546.2687,"cue"
54,"BLAp",14443530.2491,"cue"
54,"BLAv",17712431.1927,"cue"
54,"BMA",24178326.2712,"cue"
54,"CLA",34648255.7078,"cue"
54,"EPd",23739139.4472,"cue"
54,"EPv",23808306.1224,"cue"
54,"LA",14532601.476,"cue"
54,"PA",18167022.9008,"cue"
55,"ACVII",1144500,"cue"
55,"GRN",614481.927711,"cue"
55,"IRN",383161.904762,"cue"
55,"MARN",221675.675676,"cue"
55,"PARN",556505.050505,"cue"
55,"VI",418500,"cue"
55,"VII",344662.337662,"cue"
55,"VNC",945974.358974,"cue"
55,"CN",1184665.21739,"cue"
55,"NTB",455782.608696,"cue"
55,"B",2268500,"cue"
55,"DTN",1448038.46154,"cue"
55,"PCG",1625045.71429,"cue"
55,"PG",9955328.57143,"cue"
55,"PRNc",3403886.3388,"cue"
55,"SG",156500,"cue"
55,"SUT",1953516.12903,"cue"
55,"TRN",12573781.8182,"cue"
55,"V",3147791.04478,"cue"
55,"CS",984092.592593,"cue"
55,"LC",3187166.66667,"cue"
55,"LDT",3454769.23077,"cue"
55,"NI",716875,"cue"
55,"PRNr",3035389.25439,"cue"
55,"SLC",1781888.88889,"cue"
55,"SLD",3789074.07407,"cue"
55,"NLL",1499892.24138,"cue"
55,"PB",3536965.18987,"cue"
55,"PSV",3490634.38257,"cue"
55,"SOC",845194.805195,"cue"
55,"LHA",2687546.66667,"cue"
55,"LPO",1028536.72316,"cue"
55,"PST",5838400,"cue"
55,"PSTN",3846050,"cue"
55,"RCH",129551.020408,"cue"
55,"STN",4666850,"cue"
55,"TU",285614.130435,"cue"
55,"ZI",5083054.21687,"cue"
55,"AHN",1615674.75728,"cue"
55,"MBO",1023379.08497,"cue"
55,"MPN",757000,"cue"
55,"PH",2666730,"cue"
55,"PMv",1060300,"cue"
55,"PVHd",5920444.44444,"cue"
55,"VMH",155512.5,"cue"
55,"ADP",989500,"cue"
55,"AVP",286625,"cue"
55,"DMH",3479118.42105,"cue"
55,"MPO",465741.496599,"cue"
55,"PD",2005000,"cue"
55,"PS",2223090.90909,"cue"
55,"PVp",16000,"cue"
55,"SBPV",594000,"cue"
55,"SFO",192000,"cue"
55,"VLPO",125333.333333,"cue"
55,"PVH",3726666.66667,"cue"
55,"SO",279407.407407,"cue"
55,"ATN",4558573.22176,"cue"
55,"EPI",1416925.13369,"cue"
55,"GENv",12383328.6713,"cue"
55,"ILM",3462712.67606,"cue"
55,"LAT",2977567.70186,"cue"
55,"MED",2546967.95953,"cue"
55,"MTN",8883101.52284,"cue"
55,"RT",1261114.34511,"cue"
55,"GENd",4110572.19251,"cue"
55,"PP",3137076.92308,"cue"
55,"SPA",538500,"cue"
55,"SPF",3487990.09901,"cue"
55,"VENT",2573429.43854,"cue"
55,"CUN",4062849.55752,"cue"
55,"EW",15403000,"cue"
55,"III",16105066.6667,"cue"
55,"IV",16461000,"cue"
55,"LT",3148000,"cue"
55,"MRN",5127030.50847,"cue"
55,"ND",9159454.54545,"cue"
55,"PRC",10072968.75,"cue"
55,"APN",5550664.02116,"cue"
55,"MPT",6010054.05405,"cue"
55,"NOT",5097800,"cue"
55,"NPC",11063855.4217,"cue"
55,"OP",4538800,"cue"
55,"PPT",7052041.66667,"cue"
55,"RN",3664491.30435,"cue"
55,"RR",2509848.10127,"cue"
55,"SCdg",6302289.13043,"cue"
55,"SCdw",4064755.90551,"cue"
55,"SCig",7648052.80172,"cue"
55,"SCiw",7787150.46605,"cue"
55,"SNr",1166985.26703,"cue"
55,"VTA",2787234.65704,"cue"
55,"VTN",1713285.71429,"cue"
55,"IC",5150554.75578,"cue"
55,"MEV",5805166.66667,"cue"
55,"NB",2814155.55556,"cue"
55,"PBG",599392.857143,"cue"
55,"SAG",2577969.69697,"cue"
55,"SCop",9992168.6747,"cue"
55,"SCsg",4367435.59322,"cue"
55,"PPN",2292093.40659,"cue"
55,"CLI",670333.333333,"cue"
55,"DR",6027105.26316,"cue"
55,"IPN",7538.46153846,"cue"
55,"SNc",1263630.13699,"cue"
55,"BAC",1709666.66667,"cue"
55,"BST",4180722.68908,"cue"
55,"GPe",1889859.47712,"cue"
55,"GPi",2338770.83333,"cue"
55,"MSC",461653.153153,"cue"
55,"TRS",2331345.2381,"cue"
55,"MA",196929.6875,"cue"
55,"SI",1410819.10009,"cue"
55,"LS",5021533.25817,"cue"
55,"SF",4392562.5,"cue"
55,"CP",3837673.69395,"cue"
55,"ACB",3376526.87537,"cue"
55,"FS",2498664.28571,"cue"
55,"OT",651103.234687,"cue"
55,"AAA",1997748.93617,"cue"
55,"BA",1229680,"cue"
55,"CEA",4299971.48676,"cue"
55,"IA",4797261.90476,"cue"
55,"MEA",3877870.24221,"cue"
55,"HIP",3056511.15668,"cue"
55,"RHP",3454114.97649,"cue"
55,"ACA",5932051.7722,"cue"
55,"AI",5092330.24487,"cue"
55,"AUD",6836455.28109,"cue"
55,"ECT",6645849.52978,"cue"
55,"FRP",3046713.01775,"cue"
55,"GU",5364818.05158,"cue"
55,"ILA",6547268.7747,"cue"
55,"MO",4862811.70483,"cue"
55,"ORB",6750988.51675,"cue"
55,"PERI",5467841.72662,"cue"
55,"PL",4254289.91597,"cue"
55,"PTLp",6651974.77296,"cue"
55,"RSP",3597274.41315,"cue"
55,"SS",6694360.12663,"cue"
55,"TEa",4603854.43518,"cue"
55,"VIS",8187340.32132,"cue"
55,"VISC",5777514.10658,"cue"
55,"AOB",4126000,"cue"
55,"AON",5174016.80672,"cue"
55,"COA",2921660.19417,"cue"
55,"DP",3527041.09589,"cue"
55,"MOB",20172758.2418,"cue"
55,"NLOT",1862176.05634,"cue"
55,"PAA",3490661.39241,"cue"
55,"PIR",3918342.60332,"cue"
55,"TR",2907420.81448,"cue"
55,"TT",4089533.54633,"cue"
55,"BLAa",3367850.43988,"cue"
55,"BLAp",3610472.32472,"cue"
55,"BLAv",4210155.9633,"cue"
55,"BMA",4884524.12281,"cue"
55,"CLA",10569623.1884,"cue"
55,"EPd",7089528.78179,"cue"
55,"EPv",4556000,"cue"
55,"LA",4704533.83459,"cue"
55,"PA",4372539.00709,"cue"
56,"ACVII",17552500,"cue"
56,"GRN",4621973.33333,"cue"
56,"IRN",4034261.7801,"cue"
56,"MARN",2674792.07921,"cue"
56,"PARN",4357607.84314,"cue"
56,"VI",3396625,"cue"
56,"VII",2994338.5214,"cue"
56,"VNC",3697418.28255,"cue"
56,"CN",3180945.83333,"cue"
56,"NTB",2205757.57576,"cue"
56,"B",12243500,"cue"
